bh_bar,break_even_win_rate,control_mean,control_trades,edge,entry_distance,exit_stop,exit_target,exit_time,few_trades,max_hold_minutes,no_new_entry_after,no_reward,p,params_hash,reward,rule_mean,survives_fdr,t,trades,underpowered,volume_ratio_min,win_rate
0.06875,0.7142857142857143,-4.0937433438077616e-05,2525,-2.4931561282571523e-05,-0.003,166,511,1160,False,30,15:55,False,0.6892418235183471,383b1ea0cc0be67e,0.002,-6.586899472064925e-05,False,-0.3998841818086083,2183,False,1.0,0.5185524507558406
0.08020833333333334,0.7142857142857143,-6.601014919242422e-05,1978,-2.3138180678201222e-05,-0.003,240,632,436,False,60,15:55,False,0.7794530373645062,26d2bb536f04bb63,0.002,-8.914832987062555e-05,False,-0.2800318915951684,1675,False,1.0,0.5492537313432836
0.078125,0.7142857142857143,-7.613314261754326e-05,1727,-2.7531195706754206e-05,-0.003,291,690,88,False,120,15:55,False,0.775693452602108,f4424166036fdb0f,0.002,-0.00010366433832429745,False,-0.2849356372330239,1442,False,1.0,0.5963938973647711
0.09895833333333334,0.7142857142857143,-0.00011857896018511705,1663,-1.478514384783874e-06,-0.003,302,703,6,False,240,15:55,False,0.988307133744866,a9ce90ee4535fa78,0.002,-0.00012005747456990134,False,-0.014655359178312592,1384,False,1.0,0.6047687861271677
0.08958333333333335,0.5555555555555555,1.6546332385103393e-05,1999,-4.471782569937058e-06,-0.005,9,17,1701,False,5,15:55,False,0.911211744011878,77cd502518841d6e,0.004,1.2074549815166297e-05,False,-0.11151024237811695,1861,False,1.0,0.48683503492745833
0.02916666666666667,0.5555555555555555,2.1059274247230092e-05,1576,-7.596502822046662e-05,-0.005,50,51,1140,False,15,15:55,False,0.2676520397723363,9f5b028c68f2ab36,0.004,-5.490575397323668e-05,False,-1.1084858662844996,1434,False,1.0,0.4895397489539749
0.025,0.5555555555555555,-1.7969299927525175e-05,1165,-0.00011280911756819724,-0.005,98,97,629,False,30,15:55,False,0.2515669070461537,13526e0e5e691069,0.004,-0.00013077841749572225,False,-1.1465517997678294,1033,False,1.0,0.4782187802516941
0.05,0.5555555555555555,-0.00015448205878707032,914,-8.904338254642639e-05,-0.005,148,159,261,False,60,15:55,False,0.5208728408454235,efb4f62cfe717c61,0.004,-0.00024352544133349614,False,-0.6420005269658123,792,False,1.0,0.4696969696969697
0.009375000000000001,0.5555555555555555,2.03990775276575e-05,787,-0.0002664954658978744,-0.005,177,200,66,False,120,15:55,False,0.10371242849226611,5de2fe51163949e5,0.004,-0.00024609638837021675,False,-1.627116164795795,675,False,1.0,0.4918518518518519
0.034375,0.5555555555555555,-0.00010944317458155738,762,-0.00016351089581868256,-0.005,187,217,2,False,240,15:55,False,0.33922866069082974,6f33ef2bca8d898d,0.004,-0.0002729540704002398,False,-0.9556904264390693,647,False,1.0,0.49613601236476046
0.084375,0.4166666666666667,1.5847097416295976e-05,709,-1.5729903700047372e-05,-0.008,6,2,578,False,5,15:55,False,0.8319024600356278,66a2f6d688a3872e,0.007,1.1719371624866091e-07,False,-0.21226223009160397,642,False,1.0,0.48442367601246106
0.06770833333333334,0.4166666666666667,-8.078552370374532e-05,540,-5.250011966105743e-05,-0.008,27,4,381,False,15,15:55,False,0.6859619544928466,ddb26d08a6c1533d,0.007,-0.0001332856433648027,False,-0.4043410343629737,494,False,1.0,0.44534412955465585
0.07395833333333333,0.4166666666666667,-5.198752694374637e-05,369,-7.043936625541068e-05,-0.008,49,17,202,False,30,15:55,False,0.7291782121331523,d17f5dbf6d1addd4,0.007,-0.00012242689319915702,False,-0.34621889969954933,359,False,1.0,0.4456824512534819
0.021875000000000002,0.4166666666666667,3.1592959204097196e-06,296,-0.0003228642076156309,-0.008,64,29,95,False,60,15:55,False,0.22391753745880516,81e14e51904a73f4,0.007,-0.00031970491169522114,False,-1.216176910278378,282,False,1.0,0.4078014184397163
0.028125,0.4166666666666667,-0.00011043602996556887,259,-0.0003511227808982758,-0.008,83,43,22,False,120,15:55,False,0.266725091923444,5988cb5f3b7c889c,0.007,-0.00046155881086384405,False,-1.1106359268823824,253,False,1.0,0.383399209486166
0.003125,0.4166666666666667,0.00017368038831784406,249,-0.000617445929757353,-0.008,86,49,0,False,240,15:55,False,0.05819435244751127,f6b7e6830b052e2d,0.007,-0.0004437655414395087,False,-1.8942310196847842,242,False,1.0,0.3925619834710744
nan,0.3125,-4.304843312066868e-05,135,0.0005328399077357925,-0.012,2,1,115,True,5,15:55,False,0.009544781587564765,8e4b4ef3e88ff799,0.011,0.0004897914746151236,False,2.591898901828553,141,True,1.0,0.5531914893617021
